frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
269,frame_000269_00-04-28-000.jpg,268.000,00:04:28.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
270,frame_000270_00-04-29-000.jpg,269.000,00:04:29.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
271,frame_000271_00-04-30-000.jpg,270.000,00:04:30.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
272,frame_000272_00-04-31-000.jpg,271.000,00:04:31.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
273,frame_000273_00-04-32-000.jpg,272.000,00:04:32.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
274,frame_000274_00-04-33-000.jpg,273.000,00:04:33.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
275,frame_000275_00-04-34-000.jpg,274.000,00:04:34.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
276,frame_000276_00-04-35-000.jpg,275.000,00:04:35.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
277,frame_000277_00-04-36-000.jpg,276.000,00:04:36.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
278,frame_000278_00-04-37-000.jpg,277.000,00:04:37.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
279,frame_000279_00-04-38-000.jpg,278.000,00:04:38.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
280,frame_000280_00-04-39-000.jpg,279.000,00:04:39.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
281,frame_000281_00-04-40-000.jpg,280.000,00:04:40.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
282,frame_000282_00-04-41-000.jpg,281.000,00:04:41.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
283,frame_000283_00-04-42-000.jpg,282.000,00:04:42.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
284,frame_000284_00-04-43-000.jpg,283.000,00:04:43.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
285,frame_000285_00-04-44-000.jpg,284.000,00:04:44.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
286,frame_000286_00-04-45-000.jpg,285.000,00:04:45.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
287,frame_000287_00-04-46-000.jpg,286.000,00:04:46.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
288,frame_000288_00-04-47-000.jpg,287.000,00:04:47.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
289,frame_000289_00-04-48-000.jpg,288.000,00:04:48.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
290,frame_000290_00-04-49-000.jpg,289.000,00:04:49.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
291,frame_000291_00-04-50-000.jpg,290.000,00:04:50.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
292,frame_000292_00-04-51-000.jpg,291.000,00:04:51.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
293,frame_000293_00-04-52-000.jpg,292.000,00:04:52.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
294,frame_000294_00-04-53-000.jpg,293.000,00:04:53.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
295,frame_000295_00-04-54-000.jpg,294.000,00:04:54.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
296,frame_000296_00-04-55-000.jpg,295.000,00:04:55.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
297,frame_000297_00-04-56-000.jpg,296.000,00:04:56.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
298,frame_000298_00-04-57-000.jpg,297.000,00:04:57.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
299,frame_000299_00-04-58-000.jpg,298.000,00:04:58.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
300,frame_000300_00-04-59-000.jpg,299.000,00:04:59.000,Phép cộng vector (tip-to-tail),"Back to vector addition and multiplication by numbers — every topic in linear algebra centers around these two operations. Two vectors, one pointing up-right, the other right-down. To add them, move the second so its tail sits at the tip of the first. Draw a new vector from the tail of the first to the tip of the second now — that new vector is their sum."
