frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
221,frame_000221_00-03-40-000.jpg,220.000,00:03:40.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
222,frame_000222_00-03-41-000.jpg,221.000,00:03:41.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
223,frame_000223_00-03-42-000.jpg,222.000,00:03:42.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
224,frame_000224_00-03-43-000.jpg,223.000,00:03:43.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
225,frame_000225_00-03-44-000.jpg,224.000,00:03:44.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
226,frame_000226_00-03-45-000.jpg,225.000,00:03:45.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
227,frame_000227_00-03-46-000.jpg,226.000,00:03:46.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
228,frame_000228_00-03-47-000.jpg,227.000,00:03:47.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
229,frame_000229_00-03-48-000.jpg,228.000,00:03:48.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
230,frame_000230_00-03-49-000.jpg,229.000,00:03:49.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
231,frame_000231_00-03-50-000.jpg,230.000,00:03:50.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
232,frame_000232_00-03-51-000.jpg,231.000,00:03:51.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
233,frame_000233_00-03-52-000.jpg,232.000,00:03:52.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
234,frame_000234_00-03-53-000.jpg,233.000,00:03:53.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
235,frame_000235_00-03-54-000.jpg,234.000,00:03:54.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
236,frame_000236_00-03-55-000.jpg,235.000,00:03:55.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
237,frame_000237_00-03-56-000.jpg,236.000,00:03:56.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
238,frame_000238_00-03-57-000.jpg,237.000,00:03:57.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
239,frame_000239_00-03-58-000.jpg,238.000,00:03:58.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
240,frame_000240_00-03-59-000.jpg,239.000,00:03:59.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
241,frame_000241_00-04-00-000.jpg,240.000,00:04:00.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
242,frame_000242_00-04-01-000.jpg,241.000,00:04:01.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
243,frame_000243_00-04-02-000.jpg,242.000,00:04:02.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
